AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,"HH_TOT,",mat_hom_1,mat_muj_1,mat_ens_1,mat_hom_2,mat_muj_2,mat_ens_2,mat_hom_3,mat_muj_3,mat_ens_3,mat_hom_4,mat_muj_4,mat_ens_4,mat_hom_5,mat_muj_5,mat_ens_5,mat_hom_6,mat_muj_6,mat_ens_6,mat_hom_7,mat_muj_7,mat_ens_7,mat_hom_8,mat_muj_8,mat_ens_8,mat_hom_tot,mat_muj_tot,mat_total
2018,10218,0,INDUSTRIAL SAN SEBASTIAN,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10219,9,COLEGIO CORAZON DE JESUS DE RENCA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,13,456,0,0,0,0,1,44,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,16,558,18,12,30,81,44,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,56,155
2018,10220,2,COLEGIO PRESIDENTE ALESSANDRI,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,1,53,1946,0,0,0,0,1,44,0,0,0,0,0,0,0,0,3,132,0,0,0,0,0,0,3,132,0,0,0,0,60,2254,144,0,144,661,0,661,0,0,0,0,0,0,230,0,230,0,0,0,0,0,0,0,0,0,1035,0,1035
2018,10221,0,COLEGIO PARTICULAR CHARLES DARWIN,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,22,606,1,44,1,44,1,44,1,8,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,781,30,28,58,196,149,345,0,0,0,0,0,0,0,0,0,25,36,61,0,0,0,0,0,0,251,213,464
2018,10222,9,COLEGIO PART.SAN MAURICIO,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10223,7,LICEO SANTA TERESITA,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,1,37,1373,0,0,1,44,1,44,0,0,0,0,1,44,1,44,1,44,0,0,1,44,0,0,0,0,0,0,0,0,43,1637,0,0,0,0,0,0,0,0,0,0,0,0,299,348,647,0,0,0,0,0,0,0,0,0,299,348,647
2018,10224,5,COLEGIO ARTURO TORO AMOR,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,1,48,1619,0,0,2,88,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1795,0,159,159,0,707,707,0,0,0,0,0,0,0,310,310,0,0,0,0,0,0,0,0,0,0,1176,1176
2018,10225,3,ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,14,405,0,0,0,0,1,44,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,483,12,15,27,132,89,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,104,248
2018,10226,1,ESCUELA PARTICULAR SAN GENARO,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,24,924,1,44,0,0,1,44,4,149,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,32,1249,37,30,67,330,255,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,285,652
2018,10228,8,ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,34,1249,1,28,0,0,1,44,4,150,0,0,1,44,0,0,1,30,0,0,0,0,0,0,1,44,0,0,0,0,43,1589,0,110,110,0,583,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,693
2018,10229,6,ESCUELA PARTICULAR JOSE BERNARDO SUAREZ,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,14,426,0,0,0,0,1,40,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,572,11,16,27,121,75,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,91,223
2018,10232,6,COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,30,962,0,0,0,0,1,44,2,88,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,36,1226,27,41,68,138,211,349,0,0,0,0,0,0,82,159,241,0,0,0,16,45,61,0,0,0,263,456,719
2018,10233,4,ESCUELA PARTICULAR SAN FIDEL,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,23,920,0,0,1,44,1,44,5,192,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1244,30,38,68,281,184,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,222,533
2018,10234,2,ESCUELA ESPECIAL PARTICULAR ESPERANZA,13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,12,501,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,589,0,0,0,0,0,0,0,0,0,90,46,136,0,0,0,0,0,0,0,0,0,0,0,0,90,46,136
2018,10235,0,ESCUELA BASICA  NÂ° 878  'LOS ACACIOS',13,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,14,460,0,0,0,0,1,44,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,534,19,15,34,163,126,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,141,323
2018,10236,9,ESCUELA BASICA SN ISIDRO DE PERALILLO,13,133,13302,LAMPA,137,SANTIAGO NORTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10237,7,ESCUELA BASICA SAN NICOLAS,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10239,3,ESCUELA ESTADO DE MICHIGAN,13,131,13125,QUILICURA,137,SANTIAGO NORTE,2,1,0,1,37,1540,1,44,2,88,1,44,6,244,1,44,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,52,2180,77,58,135,376,284,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,342,795
2018,10240,7,ESCUELA LUIS CRUZ MARTINEZ,13,131,13125,QUILICURA,137,SANTIAGO NORTE,2,1,0,1,65,2575,2,88,0,0,1,44,11,440,0,0,0,0,5,220,2,88,0,0,1,44,0,0,0,0,0,0,0,0,87,3499,60,61,121,524,388,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,449,1033
2018,10241,5,ESCUELA BASICA EL MANIO,13,131,13125,QUILICURA,137,SANTIAGO NORTE,2,1,0,1,23,928,1,44,0,0,1,44,6,252,0,0,0,0,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,35,1444,25,31,56,192,163,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,194,411
2018,10242,3,ESCUELA BASIC.SOLDADO HEROE MIGUEL PRADO,13,131,13125,QUILICURA,137,SANTIAGO NORTE,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10245,8,PARROQUIAL NUESTRA SEÃ‘ORA DEL CARMEN DE QUILICURA,13,131,13125,QUILICURA,137,SANTIAGO NORTE,3,2,1,1,33,1273,0,0,1,44,1,44,1,40,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,38,1489,73,79,152,352,329,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,408,833
2018,10246,6,COLEGIO POLIV. SANTA MARIA,13,131,13125,QUILICURA,137,SANTIAGO NORTE,3,2,0,1,94,3509,1,44,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,3685,86,107,193,643,635,1278,0,0,0,0,0,0,216,236,452,0,0,0,60,71,131,0,0,0,1005,1049,2054
2018,10247,4,ESCUELA BASICA PART PAULA JARAQUEMADA,13,131,13125,QUILICURA,137,SANTIAGO NORTE,3,2,0,1,37,1240,2,88,1,44,1,44,2,50,0,0,1,39,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1549,95,133,228,486,592,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,725,1306
2018,10248,2,LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO,13,131,13127,RECOLETA,137,SANTIAGO NORTE,5,4,0,1,22,722,0,0,1,44,1,44,0,0,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,26,898,0,0,0,0,0,0,0,0,0,0,0,0,210,125,335,0,0,0,123,102,225,0,0,0,333,227,560
2018,10249,0,C DIAGNOSTICO,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10250,4,CENTRO EDUCACIONAL DE HUECHURABA,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,0,1,56,2134,2,88,0,0,1,44,5,212,0,0,1,44,3,132,2,88,0,0,0,0,0,0,0,0,0,0,0,0,70,2742,0,0,0,137,92,229,60,61,121,0,0,0,50,49,99,96,112,208,33,39,72,0,0,0,376,353,729
2018,10251,2,LICEO POETA FEDERICO GARCIA LORCA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,22,761,0,0,1,44,1,44,6,236,0,0,1,44,1,44,1,40,0,0,0,0,0,0,0,0,0,0,0,0,33,1213,33,30,63,141,141,282,0,0,0,0,0,0,60,60,120,0,0,0,0,0,0,0,0,0,234,231,465
2018,10252,0,LICEO ARTURO PEREZ CANTO,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,48,1982,0,0,0,0,1,44,9,359,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,61,2517,38,51,89,260,218,478,0,0,0,0,0,0,100,93,193,0,0,0,0,0,0,0,0,0,398,362,760
2018,10253,9,LICEO POLIV. ABDON CIFUENTES,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,52,1996,1,44,0,0,1,44,5,170,0,0,2,88,2,88,1,44,0,0,0,0,0,0,1,44,0,0,0,0,65,2518,46,48,94,242,174,416,0,0,0,0,0,0,83,109,192,0,0,0,213,170,383,0,0,0,584,501,1085
2018,10254,7,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,35,1260,0,0,0,0,1,44,4,115,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,43,1551,0,0,0,18,11,29,0,0,0,0,0,0,76,67,143,36,42,78,23,25,48,0,0,0,153,145,298
2018,10255,5,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,49,1951,0,0,0,0,1,44,11,452,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,3,132,67,2711,0,0,0,0,0,0,0,0,0,0,0,0,121,208,329,0,0,0,88,232,320,0,0,0,209,440,649
2018,10257,1,ESCUELA SARGENTO 2. DANIEL REBOLLEDO,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,42,1647,0,0,0,0,1,44,1,44,0,0,0,0,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,47,1867,38,49,87,253,184,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,233,524
2018,10259,8,LICEO ALBERTO BLEST GANA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,38,1215,0,0,0,0,1,44,8,284,0,0,3,115,2,64,1,44,0,0,1,40,0,0,1,35,0,0,0,0,55,1841,22,6,28,208,74,282,41,41,82,0,0,0,134,81,215,152,109,261,0,0,0,0,0,0,557,311,868
2018,10260,1,ESCUELA UNESCO,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,16,611,0,0,0,0,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,783,24,30,54,161,100,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,130,315
2018,10262,8,ESCUELA ESPANA,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,36,1511,0,0,0,0,1,44,6,231,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,46,1918,28,26,54,332,260,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,286,646
2018,10263,6,ESCUELA D-114,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,25,936,0,0,0,0,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,30,30,1138,21,28,49,146,130,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,158,325
2018,10264,4,ESCUELA SOL NACIENTE,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,23,939,1,40,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1111,30,29,59,149,111,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,140,319
2018,10265,2,ESCUELA HORACIO JOHNSON GANA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,19,749,0,0,0,0,1,44,3,96,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,977,35,33,68,122,111,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,144,301
2018,10266,0,ESCUELA DRA.ELOISA DIAZ INSUNZA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,37,1483,0,0,1,44,1,44,1,40,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,43,1743,62,62,124,339,273,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,335,736
2018,10267,9,ESCUELA ESCRITORA MARCELA PAZ,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,23,874,0,0,0,0,1,44,3,126,0,0,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,31,1220,34,21,55,137,77,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,98,269
2018,10268,7,ESCUELA PUERTO RICO,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,24,1005,0,0,0,0,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,28,1181,32,38,70,201,134,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,172,405
2018,10269,5,LICEO MUNC.ALMIRANTE GALVARINO RIVEROS,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,29,952,0,0,0,0,1,44,1,42,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1126,12,15,27,127,100,227,0,0,0,0,0,0,87,58,145,0,0,0,0,0,0,0,0,0,226,173,399
2018,10270,9,CENTRO EDUC.ESCRITORES DE CHILE,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,34,1426,0,0,0,0,1,44,1,44,0,0,1,44,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,40,1690,21,44,65,234,178,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,222,477
2018,10271,7,ESCUELA ARAUCARIAS DE CHILE,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,19,703,0,0,0,0,1,44,1,40,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,875,17,27,44,124,96,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,123,264
2018,10272,5,ESCUELA BASICA CARLOS PRATS G.,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,0,1,39,1539,1,44,0,0,1,44,2,88,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,46,1847,59,56,115,180,154,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,210,449
2018,10273,3,ESCUELA VALLE DEL INCA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,20,742,1,44,0,0,1,44,4,164,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1038,27,30,57,177,137,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,167,371
2018,10274,1,ESCUELA BASICA COPENHAGUE,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10277,6,ESCUELA ADELAIDA LA FETRA,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,0,1,46,1871,2,88,1,44,1,44,1,40,0,0,1,44,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,54,2219,43,54,97,278,225,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,279,600
2018,10278,4,ESCUELA PEDRO AGUIRRE CERDA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,17,654,0,0,0,0,1,44,3,124,0,0,1,44,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,908,21,24,45,128,97,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,121,270
2018,10279,2,ESCUELA ALLIPEN,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,18,707,0,0,0,0,1,44,3,128,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,967,35,27,62,127,112,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,139,301
2018,10280,6,CENTRO EDUC. POETA EUSEBIO LILLO,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,16,578,0,0,0,0,1,44,5,184,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,894,25,16,41,105,102,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,118,248
2018,10281,4,ESCUELA ATENEA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,28,1030,0,0,0,0,1,44,3,104,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1266,0,71,71,1,420,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,492
2018,10282,2,ESCUELA LUIS GALDAMES,13,131,13108,INDEPENDENCIA,137,SANTIAGO NORTE,2,1,0,1,21,780,0,0,0,0,1,44,5,210,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1122,19,41,60,140,99,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,140,299
2018,10283,0,ESCUELA AVIADOR DAGOBERTO GODOY F.,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,27,1003,0,0,0,0,1,44,3,100,0,0,1,44,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,34,1279,28,20,48,266,207,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,227,521
2018,10284,9,ESCUELA REPUBLICA DEL PERU,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10285,7,ESCUELA SANTA VICTORIA DE HUECHURABA,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,0,1,27,1094,0,0,0,0,1,44,3,132,0,0,1,44,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,35,1446,43,39,82,146,167,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,206,395
2018,10286,5,ESCUELA BASICA,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10288,1,ESCUELA BASICA LIKAN-ANTAI,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,14,517,0,0,2,88,1,44,4,160,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,853,13,16,29,84,42,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,58,155
2018,10290,3,ESCUELA LAS CANTERAS,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,0,1,31,1224,1,44,0,0,1,44,1,37,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1393,29,25,54,132,119,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,144,305
2018,10291,1,ESCUELA VICTOR CUCCUINI,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,26,1009,0,0,0,0,1,44,3,126,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,32,1267,48,37,85,151,142,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,179,378
2018,10293,8,ESCUELA ESP. HUMBERTO ARANDA IRRIBARREN,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,10,399,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,487,0,0,0,0,0,0,0,0,0,52,15,67,0,0,0,0,0,0,0,0,0,0,0,0,52,15,67
2018,10295,4,ESCUELA ROMULO GALLEGOS,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10300,4,ESCUELA MARTA COLVIN,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,19,740,0,0,0,0,1,44,3,132,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,26,1048,11,8,19,121,73,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,81,213
2018,10301,2,ESCUELA CAMILO HENRIQUEZ,13,131,13104,CONCHALI,137,SANTIAGO NORTE,1,1,0,1,28,1046,0,0,0,0,1,44,1,36,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,33,1258,31,43,74,259,181,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,224,514
2018,10302,0,ESCUELA ANNE ELEONOR ROOSEVELT,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,18,676,0,0,0,0,1,44,7,265,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,29,1117,30,17,47,137,88,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,105,272
2018,10305,5,ESCUELA SANTIAGO DE GUAYAQUIL,13,131,13107,HUECHURABA,137,SANTIAGO NORTE,2,1,0,1,28,1226,0,0,0,0,1,44,1,40,0,0,1,44,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,34,1486,38,39,77,170,156,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,195,403
2018,10306,3,ESCUELA MUN.HERMANA MARIA GORETTI,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,20,755,0,0,0,0,1,44,4,176,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,28,1107,11,7,18,102,75,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,82,195
2018,10307,1,ESCUELA RAFAEL VALDIVIESO,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,40,1632,2,88,0,0,1,44,3,118,0,0,0,0,2,88,2,88,0,0,0,0,0,0,0,0,0,0,0,0,50,2058,43,31,74,335,231,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,262,640
2018,10309,8,ESCUELA EDUC.DIF. STA. TERESA DE AVILA,13,131,13127,RECOLETA,137,SANTIAGO NORTE,2,1,0,1,26,1050,0,0,0,0,1,44,2,86,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1268,0,0,0,0,0,0,0,0,0,187,128,315,0,0,0,0,0,0,0,0,0,0,0,0,187,128,315
2018,10312,8,LICEO PDTE.ARTURO ALESSANDRI-DIURNO,13,131,13127,RECOLETA,137,SANTIAGO NORTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
