AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;DC_A;HH_A;DC_UTP;HH_UTP;DC_PDIR;HH_PDIR;DC_DIR;HH_DIR;DC_OES;HH_OES;DC_OF;HH_OF;DC_JUTP;HH_JUTP;DC_IG;HH_IG;DC_OR;HH_OR;DC_DIR_SOST;HH_DIR_SOST;DC_TP_SOST;HH_TP_SOST;DC_SUP_SOST;HH_SUP_SOST;DC_SUBDIR;HH_SUBDIR;DC_PROF_ENC;HH_PROF_ENC;DC_EDUC_TRAD;HH_EDUC_TRAD;DC_TOT;HH_TOT,
2018;10801;4;ESCUELA SAN DIEGO;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10803;0;ESCUELA BASICA;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10805;7;ESCUELA PUANGUE;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;14;459;0;0;0;0;1;44;1;40;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;587
2018;10806;5;ESCUELA BASICA;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10810;3;ESCUELA LIDIA MATTE HURTADO;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;17;663;0;0;0;0;1;44;3;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;833
2018;10811;1;ESCUELA EL TRANSITO;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10815;4;ESCUELA BASICA CARMEN DE LAS ROSAS;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10816;2;ESCUELA JOSE CAMARENA ESCRIVA;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;15;573;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;705
2018;10818;9;ESCUELA HUECHUN;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;12;474;0;0;1;44;1;44;2;48;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;17;654
2018;10820;0;ESCUELA TANTEHUE;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10821;9;ESCUELA RAQUEL FERNANDEZ DE MORANDE;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;10;382;1;44;0;0;0;0;1;40;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;14;554
2018;10822;7;ESCUELA RURAL FUTURO;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10824;3;COLEGIO RUMAY;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10825;1;ESCUELA PADRE ALBERTO HURTADO;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;5;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;6;194
2018;10827;8;ESCUELA BASICA EL PABELLON;13;135;13501;MELIPILLA;135;TALAGANTE;1;1;1;1;25;906;0;0;0;0;1;44;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1038
2018;10828;6;COLEGIO PARTICULAR ALONSO DE ERCILLA;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;47;1433;1;40;1;30;1;44;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1635
2018;10829;4;ESC. BAS. NUESTRA SEÑORA Y MADRE DEL CARMEN;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;49;1713;1;44;4;176;1;44;2;80;0;0;1;44;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;2131
2018;10830;8;COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;33;1107;0;0;2;84;1;44;1;43;1;33;1;35;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;41;1434
2018;10831;6;COLEGIO PARTICULAR MELIPILLA;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;52;1714;2;65;0;0;1;44;3;60;0;0;1;44;2;88;1;40;0;0;0;0;0;0;0;0;0;0;1;6;63;2061
2018;10832;4;COLEGIO POLIVALENTE SAN AGUSTIN;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;1;121;4207;2;88;0;0;1;44;6;202;0;0;1;42;3;132;3;132;0;0;1;44;1;44;3;132;0;0;0;0;142;5067
2018;10833;2;CENTRO EDUCACIONAL MENESIANO;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;1;1;58;2008;0;0;0;0;1;44;1;44;0;0;1;44;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;2182
2018;10834;0;COLEGIO MARAMBIO;13;135;13501;MELIPILLA;135;TALAGANTE;4;3;0;1;32;1004;2;88;0;0;1;44;3;99;0;0;1;44;0;0;0;0;0;0;1;40;0;0;0;0;0;0;0;0;40;1319
2018;10835;9;LICEO MUNICIPAL F-N°860;13;135;13504;MARIA PINTO;135;TALAGANTE;1;1;0;1;20;749;1;44;2;88;1;44;2;74;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1087
2018;10836;7;ESCUELA BASICA F-N° 732 CHOROMBO ALTO;13;135;13504;MARIA PINTO;135;TALAGANTE;1;1;1;1;18;695;0;0;0;0;1;44;2;68;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;851
2018;10837;5;ESCUELA BASICA F-N°738 LOS RULOS;13;135;13504;MARIA PINTO;135;TALAGANTE;1;1;1;1;22;789;0;0;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;921
2018;10838;3;ESCUELA BASICA G-N°733 CHOROMBO BAJO;13;135;13504;MARIA PINTO;135;TALAGANTE;1;1;1;1;19;701;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;789
2018;10839;1;ESCUELA BASICA G-N°734 LAS MERCEDES;13;135;13504;MARIA PINTO;135;TALAGANTE;1;1;1;1;21;728;0;0;1;44;1;44;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;25;904
2018;10840;5;ESCUELA BASICA G-N°737 SANTA EMILIA;13;135;13504;MARIA PINTO;135;TALAGANTE;1;1;0;1;17;673;0;0;0;0;1;44;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;761
2018;10841;3;ESCUELA IBACACHE;13;135;13504;MARIA PINTO;135;TALAGANTE;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10842;1;ESCUELA BASICA VALLE DE PUANGUE;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;1;29;1208;0;0;0;0;1;44;2;84;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;8;36;1476
2018;10844;8;ESCUELA SAN JOSE OBRERO DE CURACAVI;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;1;28;1176;0;0;0;0;1;44;4;176;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;1;40;36;1524
2018;10845;6;LICEO PRESIDENTE BALMACEDA;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;1;38;1414;3;132;0;0;1;44;2;86;0;0;0;0;2;88;1;44;0;0;0;0;0;0;0;0;0;0;4;176;51;1984
2018;10846;4;ESCUELA FERNANDO CARVAJAL PINTO;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;1;15;642;0;0;0;0;1;44;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;818
2018;10848;0;ESCUELA ELIECER PEREZ VARGAS;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;1;17;629;1;44;0;0;1;44;2;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;785
2018;10849;9;ESCUELA HERIBERTO ERLWEIN  S.;13;135;13503;CURACAVI;135;TALAGANTE;2;1;1;1;1;44;0;0;0;0;0;0;1;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;123
2018;10850;2;ESCUELA BASICA CAREN DE CURACAVI;13;135;13503;CURACAVI;135;TALAGANTE;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10851;0;ESCUELA PARTICULAR INSTITUTO SN.LUIS;13;135;13503;CURACAVI;135;TALAGANTE;3;2;0;1;23;683;0;0;0;0;1;44;0;0;0;0;1;26;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;797
2018;10852;9;ESCUELA BASICA N°403 NUESTRA SRA. DE LA GUARDIA;13;135;13503;CURACAVI;135;TALAGANTE;3;2;1;1;16;545;0;0;1;44;1;44;0;0;0;0;2;72;0;0;0;0;0;0;0;0;0;0;1;44;0;0;0;0;21;749
2018;10853;7;ESCUELA BASICA EL CARMELO;13;135;13503;CURACAVI;135;TALAGANTE;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10854;5;LICEO MUNICIPAL DE SAN PEDRO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;36;1326;0;0;0;0;1;44;15;576;0;0;2;88;1;44;0;0;0;0;0;0;0;0;1;44;0;0;0;0;56;2122
2018;10855;3;ESCUELA;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10856;1;ESCUELA BASICA G-N°126;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;10;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;11;382
2018;10858;8;ESCUELA BASICA G-N°128 ATALICIO AGUILAR A.;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;12;347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;13;391
2018;10859;6;ESCUELA;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10861;8;ESCUELA BASICA G-N°130;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;11;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;12;404
2018;10862;6;ESCUELA BASICA G-N°131;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;12;391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;13;435
2018;10863;4;ESCUELA LONGOVILO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10864;2;ESCUELA BASICA G-N°134 NIHUE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;11;372;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;416
2018;10865;0;ESCUELA ENRIQUE REYMOND ALDUNATE;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;11;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;12;386
2018;10866;9;ESCUELA BASICA;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10867;7;ESCUELA DE QUELENTARO ALTO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10868;5;ESCUELA BASICA G-N°139;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;7;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;8;233
2018;10869;3;ESCUELA BASICA G-N°140;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;4;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;136
2018;10870;7;ESCUELA BASICA G-N°141;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;4;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;5;110
2018;10871;5;ESCUELA BASICA G-N°498;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;1;7;213;0;0;0;0;0;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;9;289
2018;10872;3;ESCUELA FUNDO CABIMBAO;13;135;13505;SAN PEDRO;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10873;1;LICEO MUNICIPAL SARA TRONCOSO TRONCOSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;0;1;49;2081;0;0;1;44;1;44;6;264;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;60;2565
2018;10876;6;ESCUELA;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10877;4;ESCUELA EL ASIENTO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;1;11;405;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;493
2018;10878;2;ESCUELA BARRANCAS DE PICHI;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;1;9;289;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;377
2018;10879;0;ESCUELA SAN ALFONSO;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;1;15;569;0;0;0;0;0;0;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;18;701
2018;10880;4;ESCUELA HACIENDA ALHUE;13;135;13502;ALHUE;135;TALAGANTE;2;1;1;1;12;456;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;500
2018;10881;2;COLEGIO SAN SEBASTIAN;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;17;592;0;0;0;0;1;44;1;19;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;699
2018;10882;0;ESCUELA DIFUSION ARTISTICA;15;151;15101;ARICA;151;ARICA;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10883;9;CENTRO DE DIAGNOSTICO;15;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10884;7;ESC. EDUCACION ESPECIAL LOS IBISCOS;15;151;15101;ARICA;151;ARICA;3;2;0;1;13;391;0;0;0;0;1;44;1;40;0;0;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;515
2018;10885;5;ACADEMIA DE ESTUDIOS TARAPACA;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10887;1;ESCUELA DE CHITITA;15;151;15102;CAMARONES;151;ARICA;2;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;49
2018;10889;8;CENTRO TRAT. INTEG. LOS TAMARUGOS;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;14;606;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;694
2018;10892;8;NORTH AMERICAN COLLEGE;15;151;15101;ARICA;151;ARICA;3;2;0;1;118;3967;4;176;2;88;1;44;2;30;0;0;0;0;2;88;2;79;0;0;0;0;0;0;2;88;0;0;0;0;133;4560
2018;10893;6;ESCUELA EJERCITO DE SALVACION;15;151;15101;ARICA;151;ARICA;3;2;0;1;24;834;1;16;0;0;1;44;10;360;1;40;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1338
2018;10894;4;JARDIN INFANTIL MUSICAL MAC DONALD;15;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10897;9;ESCUELA DE ILLAPATA;15;151;15102;CAMARONES;151;ARICA;2;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;49
2018;10898;7;JARDIN INFANTIL ACUARELA;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;1;30;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;60
2018;10900;2;COLEGIO LIRIMA;1;11;1101;IQUIQUE;11;IQUIQUE;4;3;0;1;45;1819;0;0;2;88;1;41;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1989
2018;10901;0;COLEGIO SAN MARTIN;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;1;31;1001;0;0;0;0;1;44;1;44;0;0;2;88;1;44;1;37;0;0;0;0;0;0;0;0;0;0;0;0;37;1258
2018;10902;9;JARDIN INFANTIL PETER PAN;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10904;5;ESCUELA BASICA PARAJALLA;1;14;1403;COLCHANE;11;IQUIQUE;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10905;3;ESCUELA BASICA FUERTE BAQUEDANO;1;14;1401;POZO ALMONTE;11;IQUIQUE;1;1;1;1;14;553;0;0;0;0;1;44;4;168;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;853
2018;10906;1;COLEGIO FORD COLLEGE;15;151;15101;ARICA;151;ARICA;3;2;0;1;20;598;0;0;0;0;1;44;0;0;0;0;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;24;774
2018;10908;8;J.  I.  TUTUMPI;15;151;15101;ARICA;151;ARICA;4;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10909;6;JARDIN INFANTIL MONTESSORI;15;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10911;8;LICEO PABLO NERUDA;15;151;15101;ARICA;151;ARICA;2;1;0;1;51;1867;1;30;0;0;1;44;3;104;0;0;1;44;2;88;1;44;0;0;0;0;0;0;0;0;0;0;0;0;60;2221
2018;10912;6;ESCUELA VALLE DE PARCOHAYLLA;15;151;15102;CAMARONES;151;ARICA;2;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;3;49
2018;10913;4;CENTRO CAP.LAB. REINO DE BELGICA;15;151;15101;ARICA;151;ARICA;2;1;0;1;16;554;0;0;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;642
2018;10914;2;JARDIN INFANTIL LOS CARINOSITOS;1;11;1101;IQUIQUE;11;IQUIQUE;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10915;0;COLEGIO CARDENAL ANTONIO SAMORE;15;151;15101;ARICA;151;ARICA;3;2;0;1;71;2247;1;34;0;0;1;44;3;84;0;0;1;44;2;88;2;88;0;0;0;0;0;0;0;0;0;0;2;67;83;2696
2018;10916;9;ESCUELA CALETA CHANAVAYITA;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;1;1;15;554;0;0;0;0;1;44;1;44;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;686
2018;10917;7;LICEO S.S JUAN PABLO SEGUNDO;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;2;1;0;1;44;1908;1;44;0;0;1;44;0;0;0;0;2;88;0;0;0;0;0;0;0;0;1;44;0;0;0;0;0;0;49;2128
2018;10918;5;TALLERES LAB. BALDOMERO LILLO;15;151;15101;ARICA;151;ARICA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10956;8;ESCUELA DIFERENCIAL SANTA CECILIA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;13;474;1;10;0;0;1;44;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;1;44;0;0;1;30;18;646
2018;10959;2;LICEO EXPERIMENTAL ARTISTICO APLICACION;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10960;6;COLEGIO SAGRADA FAMILIA;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10962;2;COLEGIO JUAN PABLO II;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;58;2460;2;88;2;66;1;44;0;0;0;0;0;0;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;65;2746
2018;10963;0;COLEGIO EVANGELICO EJERCITO DE SALVACION CATHERINE BOOTH;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;30;1221;4;162;0;0;1;44;1;44;0;0;1;44;1;44;1;44;0;0;0;0;0;0;0;0;0;0;0;0;39;1603
2018;10964;9;CENTRO DE TRAT.INTEGRAL LAS BUGANVILLIAS;2;23;2301;TOCOPILLA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10967;3;LICEO ELEUTERIO RAMIREZ MOLINA;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;51;1908;3;132;0;0;1;44;3;132;0;0;2;88;2;88;1;44;0;0;0;0;0;0;1;44;0;0;0;0;64;2480
2018;10968;1;LICEO MAYOR GRAL.(E) OSCAR BONILLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;44;1683;1;44;0;0;1;44;3;132;0;0;1;44;2;88;2;88;0;0;0;0;0;0;0;0;0;0;0;0;54;2123
2018;10970;3;LICEO JORGE ALESSANDRI RODRIGUEZ;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;48;1994;2;88;1;44;1;44;5;173;2;84;1;44;1;44;2;88;0;0;0;0;0;0;0;0;0;0;0;0;63;2603
2018;10971;1;ANEXO LICEO NOCTURNO;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;6;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44;0;0;7;121
2018;10973;8;ESCUELA DE EDUCACION DIFERENCIAL CENTRO DE CAPACITACION ESPERANZA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;6;180;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;224
2018;10974;6;ESCUELA EDUCACION DIFERENCIAL NUEVA LUZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;5;116;0;0;0;0;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;152
2018;10975;4;ESCUELA DE PARVULOS SAINT PATRICK S SCH.;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;6;186;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;230
2018;10976;2;ESC. PARVULOS PRESBITERIANA EL REDENTOR;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;4;128;0;0;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;158
2018;10977;0;COLEGIO CHUQUICAMATA;2;22;2201;CALAMA;22;EL LOA;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;10979;7;LICEO A.RENDIC I,ANEXO CENTRO PREVENCION FEM;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;6;76;0;0;0;0;1;1;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;121
2018;11025;6;ESCUELA FRONTERIZA;3;33;3302;ALTO DEL CARMEN;32;HUASCO;2;1;1;1;11;478;0;0;0;0;1;44;2;88;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;654
