agno,rbd,dgv_rbd,nom_rbd,cod_depe,cod_depe2,rural_rbd,cod_reg_rbd,cod_pro_rbd,cod_com_rbd,nom_com_rbd,cod_deprov_rbd,nom_deprov_rbd,estado_estab,mat_si_1,mat_hom_1,mat_muj_1,mat_ens_1,mat_si_2,mat_hom_2,mat_muj_2,mat_ens_2,mat_hom_3,mat_muj_3,mat_ens_3,mat_hom_4,mat_muj_4,mat_ens_4,mat_hom_5,mat_muj_5,mat_ens_5,mat_hom_6,mat_muj_6,mat_ens_6,mat_hom_7,mat_muj_7,mat_ens_7,mat_hom_8,mat_muj_8,mat_ens_8,mat_hom_tot,mat_muj_tot,mat_si_tot,mat_total,cur_sim_01,cur_sim_02,cur_sim_03,cur_sim_04,cur_sim_05,cur_sim_06,cur_sim_07,cur_sim_08,cur_sim_tot,cur_comb_01,cur_comb_02,cur_comb_tot
2018,119,8,ESCUELA CENTENARIO,1,1,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,36,32,68,0,243,180,423,0,0,0,34,21,55,0,0,0,0,0,0,0,0,0,0,0,0,313,233,0,546,2,12,0,4,0,0,0,0,18,0,0,0
2018,120,1,LICEO COM.Y TEC.ARTURO PRAT CHACON,1,1,0,1,11,1101,IQUIQUE,11,IQUIQUE,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,122,8,ESCUELA THILDA PORTILLO OLIVARES,1,1,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,39,37,76,0,151,142,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,179,0,369,2,8,0,0,0,0,0,0,10,0,0,0
2018,123,6,COLEGIO ESPANA,1,1,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,40,39,79,0,167,189,356,16,7,23,0,0,0,0,0,0,81,63,144,0,0,0,0,0,0,304,298,0,602,3,11,1,0,0,4,0,0,19,0,0,0
2018,124,4,LICEO LUIS CRUZ MARTINEZ,1,1,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,275,552,0,0,0,288,205,493,0,0,0,565,480,0,1045,0,0,0,0,16,0,16,0,32,0,0,0
2018,125,2,ESCUELA PROFESOR MANUEL CASTRO RAMOS,1,1,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,61,73,134,0,411,349,760,0,0,0,0,0,0,108,85,193,0,0,0,0,0,0,0,0,0,580,507,0,1087,4,23,0,0,6,0,0,0,33,0,0,0
2018,126,0,COLEGIO REPUBLICA DE ITALIA,1,1,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,64,59,123,0,316,288,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,347,0,727,4,18,0,0,0,0,0,0,22,0,0,0
2018,127,9,LICEO MARIA AUXILIADORA,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,0,0,0,0,1,633,634,0,0,0,0,0,0,0,281,281,0,0,0,0,0,0,0,0,0,1,914,0,915,0,16,0,0,8,0,0,0,24,0,0,0
2018,128,7,JARDIN INFANTIL LITTLE GARDEN,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,129,5,LICEO SUPERIOR GABRIELA MISTRAL,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,13,12,25,0,66,56,122,0,0,0,0,0,0,29,29,58,0,0,0,0,0,0,0,0,0,108,97,0,205,2,8,0,0,4,0,0,0,14,0,0,0
2018,130,9,COLEGIO NORTH COLLEGE,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,0,0,0,0,147,127,274,0,0,0,0,0,0,49,52,101,0,0,0,0,0,0,0,0,0,196,179,0,375,0,10,0,0,4,0,0,0,14,0,0,0
2018,131,7,LICEO PARTICULAR MIXTO ESCASCE,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,0,0,0,0,137,122,259,0,0,0,0,0,0,66,59,125,0,0,0,0,0,0,0,0,0,203,181,0,384,0,8,0,0,4,0,0,0,12,0,0,0
2018,132,5,LICEO ACADEMIA IQUIQUE,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,31,48,79,0,532,523,1055,0,0,0,0,0,0,316,374,690,0,0,0,0,0,0,0,0,0,879,945,0,1824,2,29,0,0,21,0,0,0,52,0,0,0
2018,133,3,COLEGIO ADVENTISTA DE IQUIQUE,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,43,33,76,0,269,248,517,0,0,0,0,0,0,71,91,162,0,0,0,0,0,0,0,0,0,383,372,0,755,2,15,0,0,4,0,0,0,21,0,0,0
2018,134,1,LICEO ATENEA,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,0,0,0,0,124,121,245,0,0,0,0,0,0,63,43,106,0,0,0,0,0,0,0,0,0,187,164,0,351,0,8,0,0,4,0,0,0,12,0,0,0
2018,136,8,J.  I.  CAPULLITO,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,13,1,0,0,0,0,0,0,0,1,0,0,0
2018,138,4,COLEGIO HERMANOS CARRERA,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,139,2,JARDIN INFANTIL CONEJITO,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,15,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,27,5,0,0,0,0,0,0,0,5,0,0,0
2018,143,0,LICEO TRINITY COLLEGE,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,144,9,COLEGIO IQUIQUE YOUNG SCHOOL,3,2,0,1,11,1101,IQUIQUE,11,IQUIQUE,1,0,0,0,0,0,132,104,236,0,0,0,0,0,0,71,65,136,0,0,0,0,0,0,0,0,0,203,169,0,372,0,8,0,0,4,0,0,0,12,0,0,0
2018,145,7,HISPANO BRITANICO,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,147,3,COLEGIO DON BOSCO,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,148,1,IQUIQUE ENGLISH COLLEGE,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,150,3,LICEO AMERICAN COLLEGE,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,151,1,CINDERELLA S SCHOOL,4,3,0,1,11,1101,IQUIQUE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,154,6,ESCUELA BASICA FRONTERIZA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,0,0,0,0,17,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,30,0,2,0,0,0,0,0,0,2,0,3,3
2018,156,2,ESCUELA PISAGUA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,5,1,6,0,26,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,0,51,0,0,0,0,0,0,0,0,0,1,3,4
2018,158,9,ESCUELA CHIAPA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2018,159,7,ESCUELA JAINA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,0,2,0,0,0,0,0,0,2,0,1,1
2018,160,0,ESCUELA PACHICA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,2,5,7,0,15,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,32,2,0,0,0,0,0,0,0,2,0,3,3
2018,161,9,LICEO DE HUARA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,25,15,40,0,103,78,181,0,0,0,0,0,0,27,22,49,0,0,0,10,14,24,0,0,0,165,129,0,294,2,8,0,0,2,0,2,0,14,0,0,0
2018,162,7,ESCUELA SIBAYA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,0,0,0,0,17,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,31,0,2,0,0,0,0,0,0,2,0,3,3
2018,165,1,ESCUELA CHUSMIZA,2,1,1,1,14,1404,HUARA,11,IQUIQUE,1,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3,0,0,0,0,0,0,3,0,0,0
2018,167,8,ESCUELA CAMINA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,5,4,9,0,42,53,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,57,0,104,1,8,0,0,0,0,0,0,9,0,0,0
2018,168,6,ESCUELA CUISAMA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,4,0,0,0,0,0,0,4,0,0,0
2018,169,4,ESCUELA QUISTAGAMA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,13,0,0,0,0,0,0,0,0,0,0,1,1
2018,170,8,ESCUELA NAMA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,2,0,0,0,0,0,0,2,0,0,0
2018,171,6,ESCUELA APAMILCA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1,1
2018,172,4,ESCUELA CHAPIQUILTA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,1,1
2018,173,2,ESCUELA MOQUELLA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,9,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,19,0,1,0,0,0,0,0,0,1,0,1,1
2018,174,0,ESCUELA FRANCIA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,17,0,0,0,0,0,0,0,0,0,0,1,1
2018,175,9,ESCUELA YALA YALA,2,1,1,1,14,1402,CAMIÑA,11,IQUIQUE,1,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,2,2
2018,177,5,ESCUELA BASICA CARIQUIMA,2,1,1,1,14,1403,COLCHANE,11,IQUIQUE,1,0,0,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,7,0,5,0,0,0,0,0,0,5,0,0,0
2018,178,3,LICEO TECNICO PROFESIONAL COLCHANE,2,1,1,1,14,1403,COLCHANE,11,IQUIQUE,1,0,6,5,11,0,29,35,64,0,0,0,0,0,0,14,11,25,0,0,0,12,8,20,0,0,0,61,59,0,120,2,8,0,0,2,0,4,0,16,0,0,0
2018,179,1,ESCUELA BASICA MAUQUE,2,1,1,1,14,1403,COLCHANE,11,IQUIQUE,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0
2018,184,8,ESCUELA BASICA ESCAPINA,2,1,1,1,14,1403,COLCHANE,11,IQUIQUE,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,185,6,ESCUELA BASICA PISIGA-CHOQUE,2,1,1,1,14,1403,COLCHANE,11,IQUIQUE,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1
2018,186,4,ESCUELA BASICA ENQUELGA,2,1,1,1,14,1403,COLCHANE,11,IQUIQUE,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2018,187,2,ESCUELA VERTIENTE DEL SABER,2,1,0,1,14,1405,PICA,11,IQUIQUE,1,0,20,28,48,0,144,111,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,139,0,303,2,9,0,0,0,0,0,0,11,0,0,0
2018,188,0,ESC. MATILLA DE NUEVA EXTREMADURA,2,1,1,1,14,1405,PICA,11,IQUIQUE,1,0,7,13,20,0,77,66,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,0,163,2,8,0,0,0,0,0,0,10,0,0,0
2018,191,0,LIC. ALCDE.SERGIO GONZALEZ GUTIERREZ,1,1,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,110,27,43,70,255,278,533,0,0,0,332,381,0,713,0,0,0,0,4,2,19,0,25,0,0,0
2018,192,9,ESCUELA BASICA MAMINA,1,1,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,0,3,6,9,0,16,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,0,48,0,2,0,0,0,0,0,0,2,1,3,4
2018,193,7,ESCUELA BASICA POZO ALMONTE,1,1,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,0,61,69,130,0,260,259,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,328,0,649,4,16,0,0,0,0,0,0,20,0,0,0
2018,195,3,ESCUELA BASICA LA TIRANA,1,1,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,0,23,30,53,0,107,103,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,133,0,263,0,8,0,0,0,0,0,0,8,1,0,1
2018,196,1,ESCUELA BASICA HUATACONDO,1,1,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,1,1
2018,198,8,ESCUELA BASICA LA HUAYCA,1,1,1,1,14,1401,POZO ALMONTE,11,IQUIQUE,1,0,6,5,11,0,42,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,42,0,90,2,1,0,0,0,0,0,0,3,0,2,2
2018,199,6,LICEO DOMINGO LATRILLE LASTAUNOU,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,0,0,0,0,0,0,0,9,16,25,0,0,0,223,239,462,104,78,182,0,0,0,0,0,0,336,333,0,669,0,0,3,0,17,6,0,0,26,0,0,0
2018,200,3,LICEO POLITECNICO DIEGO PORTALES P.,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,0,0,0,0,0,0,0,0,0,0,6,1,7,0,0,0,0,0,0,288,258,546,0,0,0,294,259,0,553,0,0,0,1,0,0,20,0,21,0,0,0
2018,201,1,ESCUELA CARLOS CONDELL DE LA HAZA,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,57,28,85,0,252,201,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,229,0,538,4,17,0,0,0,0,0,0,21,0,0,0
2018,203,8,ESCUELA PABLO NERUDA,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,38,30,68,0,282,247,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,277,0,597,4,16,0,0,0,0,0,0,20,0,0,0
2018,204,6,ESCUELA L.GRAL.BERNARDO O´HIGGINS R.,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,66,66,132,0,221,217,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,283,0,570,4,16,0,0,0,0,0,0,20,0,0,0
2018,205,4,ESCUELA ARTURO PRAT CHACON,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,29,30,59,0,231,193,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,223,0,483,3,16,0,0,0,0,0,0,19,0,0,0
2018,206,2,ESCUELA ESTADOS UNIDOS DE NORTEAMERICA,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,42,51,93,0,183,171,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,222,0,447,4,12,0,0,0,0,0,0,16,0,0,0
2018,207,0,ESC. ESPECIAL PEDRO AGUIRRE CERDA,2,1,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,0,0,0,0,0,0,0,0,0,0,45,19,64,0,0,0,0,0,0,0,0,0,0,0,0,45,19,0,64,0,0,0,11,0,0,0,0,11,0,0,0
2018,208,9,COLEGIO SAGRADA FAMILIA,3,2,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,1,0,62,78,140,0,313,330,643,0,0,0,0,0,0,209,216,425,0,0,0,0,0,0,0,0,0,584,624,0,1208,4,16,0,0,12,0,0,0,32,0,0,0
2018,209,7,ESC. PARV. EL CAMELLITO,4,3,0,2,23,2301,TOCOPILLA,21,ANTOFAGASTA - TOCOPILLA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,210,0,ESCUELA ARTURO PEREZ CANTO,2,1,0,2,23,2302,MARIA ELENA,21,ANTOFAGASTA - TOCOPILLA,1,0,39,36,75,0,292,258,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,294,0,625,4,20,0,0,0,0,0,0,24,0,0,0
2018,211,9,LICEO  H.C. T.P.  MARIA ELENA,2,1,0,2,23,2302,MARIA ELENA,21,ANTOFAGASTA - TOCOPILLA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,96,196,0,0,0,49,47,96,0,0,0,149,143,0,292,0,0,0,0,8,0,5,0,13,0,0,0
2018,214,3,ESCUELA IGNACIO CARRERA PINTO,2,1,1,2,23,2302,MARIA ELENA,21,ANTOFAGASTA - TOCOPILLA,1,0,0,0,0,0,6,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,15,0,1,0,0,0,0,0,0,1,0,1,1
2018,217,8,LICEO LUIS CRUZ MARTINEZ,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,689,1186,0,0,0,0,0,0,0,0,0,497,689,0,1186,0,0,0,0,29,0,0,0,29,0,0,0
2018,218,6,LICEO FRANCISCO DE AGUIRRE,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,182,395,0,0,0,0,0,0,0,0,0,213,182,0,395,0,0,0,0,14,0,0,0,14,0,0,0
2018,219,4,LICEO POLITECNICO CESAREO AGUIRRE G.,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,596,242,838,0,0,0,600,248,0,848,0,0,0,1,0,0,24,0,25,0,0,0
2018,220,8,LICEO MINERO AMÉRICA,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,476,1165,0,0,0,689,476,0,1165,0,0,0,0,0,0,31,0,31,0,0,0
2018,222,4,CENTRO EDUC.INTEGRAL DE ADULTOS C.E.I.A,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,0,0,0,19,15,34,0,0,0,0,0,0,310,391,701,0,0,0,0,0,0,329,406,0,735,0,0,1,0,0,20,0,0,21,0,0,0
2018,223,2,ESCUELA CLAUDIO ARRAU,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,431,228,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,228,0,659,0,16,0,0,0,0,0,0,16,0,0,0
2018,224,0,ESCUELA GRECIA,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,531,474,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,474,0,1005,0,25,0,0,0,0,0,0,25,0,0,0
2018,225,9,ESCUELA REPUBLICA DE BOLIVIA,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,539,514,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,514,0,1053,0,27,0,0,0,0,0,0,27,0,0,0
2018,226,7,ESCUELA BASICA EMILIO SOTOMAYOR,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,434,421,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,421,0,855,0,25,0,0,0,0,0,0,25,0,0,0
2018,227,5,ESCUELA BASICA PRESIDENTE BALMACEDA,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,853,663,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,663,0,1516,0,38,0,0,0,0,0,0,38,0,0,0
2018,228,3,ESCUELA BASICA VADO DE TOPATER,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,286,281,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,281,0,567,0,16,0,0,0,0,0,0,16,0,0,0
2018,229,1,ESCUELA REPUBLICA DE CHILE,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,327,240,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,240,0,567,0,16,0,0,0,0,0,0,16,0,0,0
2018,230,5,ESCUELA BASICA ANDRES BELLO,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,319,290,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,290,0,609,0,16,0,0,0,0,0,0,16,0,0,0
2018,231,3,ESCUELA BASICA JOHN FITZGERALD KENNEDY,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,368,342,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,342,0,710,0,19,0,0,0,0,0,0,19,0,0,0
2018,232,1,ESCUELA BASICA PEDRO VERGARA KELLER,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,321,251,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,251,0,572,0,16,0,0,0,0,0,0,16,0,0,0
2018,234,8,ESCUELA REPUBLICA DE ECUADOR,1,1,0,2,22,2201,CALAMA,22,EL LOA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,235,6,ESCUELA JARDIN INFANTIL EL PRINCIPITO,1,1,0,2,22,2201,CALAMA,22,EL LOA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,236,4,ESCUELA DE PARVULOS LAS ABEJITAS,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,92,111,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,111,0,203,6,0,0,0,0,0,0,0,6,0,0,0
2018,237,2,ESCUELA DE PARVULOS LLAMITO BLANCO,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,143,161,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,161,0,304,9,0,0,0,0,0,0,0,9,0,0,0
2018,238,0,ESCUELA DIFERENCIAL LOA,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,0,0,0,0,0,0,141,80,221,0,0,0,0,0,0,0,0,0,0,0,0,141,80,0,221,0,0,0,21,0,0,0,0,21,0,0,0
2018,239,9,ESCUELA BASICA 21 DE MAYO,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,347,297,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,297,0,644,0,16,0,0,0,0,0,0,16,0,0,0
2018,240,2,ESCUELA BASICA REPUBLICA DE FRANCIA,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,343,276,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,276,0,619,0,16,0,0,0,0,0,0,16,0,0,0
2018,241,0,ESCUELA PARVULARIA LAS ARDILLAS,1,1,0,2,22,2201,CALAMA,22,EL LOA,1,0,102,93,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,93,0,195,6,0,0,0,0,0,0,0,6,0,0,0
2018,243,7,ESCUELA BASICA PUKARA,1,1,1,2,22,2201,CALAMA,22,EL LOA,1,0,0,0,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,16,0,3,0,0,0,0,0,0,3,0,1,1
